"","fixed_acidity","citric_acid","residual_sugar","free_sulfur_dioxide","log_volatile_acidity","log_chlorides","nonfree_sulfur_dioxide","log_pH","log_sulphates","log_alcohol","quality_binary"
"400",8.7,0.22,2.3,9,-0.267879445155601,-2.74887219562247,33,1.1314021114911,-0.59783700075562,2.24070968927596,0
"401",6.6,0.02,7.9,68,-0.3078847797693,-2.10373423424888,56,1.24415459395877,-0.63487827243597,2.29253475714054,0
"402",7.7,0.3,1.7,20,-1.34707364796661,-2.83021783507642,18,1.19088756477728,-0.755022584278033,2.37954613413017,0
"403",12.2,0.54,2.6,19,-0.7339691750802,-2.46510402249182,45,1.1314021114911,-0.49429632181478,2.35137525716348,0
"404",11.4,0.49,2.7,10,-0.510825623765991,-2.46510402249182,31,1.14740245283754,-0.462035459596559,2.35137525716348,0
"405",7.7,0.05,2.7,15,-0.371063681390832,-2.59026716544583,12,1.18172719537862,-0.49429632181478,2.2082744135228,0
"406",8.7,0.46,1.4,11,-1.17118298150295,-2.83021783507642,14,1.21194097397511,-0.27443684570176,2.31253542384721,0
"407",9.8,0.47,2.5,9,-0.82098055206983,-2.7646205525906,19,1.17557332980424,-0.430782916092454,2.37954613413017,0
"408",12,0.66,3,12,-0.941608539858445,-2.37515578582888,18,1.15688119679209,-0.462035459596559,2.37954613413017,1
"409",10.4,0.58,3.7,6,-1.07880966137193,-1.74869997976761,10,1.16002091679675,-0.356674943938732,2.42480272571829,0
"410",12.5,0.49,4.5,26,-0.776528789498996,-2.65926003693278,23,1.11514159061932,-0.562118918153541,2.26176309847379,0
"411",9,0.34,2.5,26,-0.843970070294529,-2.52572864430826,60,1.21787570949493,-0.478035800943,2.2512917986065,0
"412",9.1,0.35,2.4,23,-0.798507696217772,-2.52572864430826,55,1.21787570949493,-0.478035800943,2.2512917986065,0
"413",7.1,0.16,1.9,15,-0.3078847797693,-2.30258509299405,62,1.18478998490916,-0.446287102628419,2.23001440015921,0
"414",9.9,0.53,6.7,6,-0.916290731874155,-2.33304430047875,13,1.18478998490916,-0.198450938723838,2.45958884180371,1
"415",8.8,0.34,2.7,24,-0.653926467406664,-2.44184716032755,98,1.18172719537862,-0.49429632181478,2.2512917986065,0
"416",8.6,0.24,6.6,31,-0.321583624127462,-2.14558134418438,103,1.1999647829284,0.0676586484738149,2.23001440015921,0
"417",10.6,0.64,2.2,6,-0.7339691750802,-2.1982250776698,14,1.18172719537862,-0.415515443961666,2.45958884180371,0
"418",7,0.12,1.9,34,-0.544727175441672,-2.39689577246529,90,1.23547147138531,-0.7339691750802,2.35137525716348,0
"419",11.9,0.51,2,7,-0.967584026261706,-2.1119647333854,13,1.17557332980424,-0.27443684570176,2.34180580614733,0
"420",6.8,0,1.8,34,-0.261364764134408,-2.71810053695571,18,1.28647402583768,-0.385662480811985,2.29253475714054,0
"421",9.5,0.33,2.4,35,-0.579818495252942,-2.41911890925,32,1.18784342239605,-0.3147107448397,2.46809953147162,1
"422",6.6,0.03,2.3,32,-0.174353387144778,-2.83021783507642,16,1.25846098961001,-0.579818495252942,2.50959926237837,1
"423",7.7,0.2,2,15,-0.0408219945202552,-3.05760767727208,45,1.21194097397511,-0.82098055206983,2.3887627892351,0
"424",10.5,0.47,2.1,6,-1.42711635564015,-2.71810053695571,18,1.14740245283754,-0.105360515657826,2.39789527279837,1
"425",7.7,0.2,2,15,-0.0408219945202552,-3.05760767727208,45,1.21194097397511,-0.82098055206983,2.3887627892351,0
"426",6.6,0.03,2.3,32,-0.174353387144778,-2.83021783507642,16,1.25846098961001,-0.579818495252942,2.50959926237837,1
"427",6.4,0.08,2.1,19,-0.400477566597125,-3.10109278921182,29,1.24990173621434,-0.713349887877465,2.43361335540045,0
"428",9.5,0.22,1.9,6,-0.2484613592985,-2.56394985712845,26,1.18172719537862,-0.579818495252942,2.36085400111802,0
"429",9.1,0.33,1.3,9,-0.653926467406664,-2.65926003693278,21,1.17557332980424,-0.510825623765991,2.23001440015921,0
"430",12.8,0.63,2.4,13,-0.174353387144778,-2.43041846450393,22,1.1314021114911,-0.510825623765991,2.34180580614733,0
"431",10.5,0.47,2.1,6,-1.42711635564015,-2.71810053695571,18,1.14740245283754,-0.105360515657826,2.39789527279837,1
"432",7.8,0.35,2.2,21,-0.59783700075562,-2.60369018577797,45,1.17865499634165,-0.579818495252942,2.21920348405499,0
"433",11.9,0.69,2.3,12,-0.994252273343867,-2.55104645229255,12,1.09861228866811,-0.430782916092454,2.54944517092557,0
"434",12.3,0.63,2.3,6,-0.941608539858445,-2.39689577246529,12,1.15057202759882,-0.713349887877465,2.2512917986065,0
"435",10.4,0.55,3.2,22,-0.891598119283784,-2.57702193869581,32,1.14740245283754,-0.116533816255952,2.29253475714054,0
"436",12.3,0.63,2.3,6,-0.941608539858445,-2.39689577246529,12,1.15057202759882,-0.713349887877465,2.2512917986065,0
"437",8,0.3,2,38,-0.400477566597125,-2.81341071676004,24,1.18172719537862,-0.579818495252942,2.32238772029023,0
"438",11.1,0.73,3.2,6,-0.798507696217772,-2.71810053695571,16,1.15373158788919,-0.415515443961666,2.41591377830105,0
"439",10.4,0.55,3.2,22,-0.891598119283784,-2.57702193869581,32,1.14740245283754,-0.116533816255952,2.29253475714054,0
"440",7,0.18,1.5,7,-0.478035800943,-2.78062089393705,43,1.12492959698548,-0.510825623765991,2.23001440015921,0
"441",12.6,0.72,2.2,6,-1.17118298150295,-2.63108915996608,23,1.05779029414785,-0.198450938723838,2.28238238567653,1
"442",11.9,0.65,2.15,7,-0.916290731874155,-2.68824757380603,20,1.11841491596429,-0.385662480811985,2.42480272571829,0
"443",15.6,0.76,3.7,6,-0.378336440719912,-2.30258509299405,37,1.08180517035173,-0.385662480811985,2.41591377830105,1
"444",10,0.49,2.7,11,-0.82098055206983,-2.56394985712845,8,1.17248213723457,-0.462035459596559,2.45100509811232,1
"445",5.3,0.01,1.7,5,-0.562118918153541,-2.91877123241786,22,1.27256559579155,-0.174353387144778,2.52572864430826,1
"446",9.5,0.1,2.1,6,-0.3078847797693,-2.53830742651512,25,1.17248213723457,-0.579818495252942,2.31253542384721,0
"447",12.5,0.6,2.6,31,-0.967584026261706,-2.5133061243097,41,1.1314021114911,-0.3147107448397,2.35137525716348,0
"448",9.3,0.29,2.1,6,-0.7339691750802,-2.06356819252355,10,1.16938135955632,-0.328504066972036,2.41591377830105,0
"449",8.6,0.22,2,7,-0.63487827243597,-2.30258509299405,20,1.16315080980568,-0.579818495252942,2.32238772029023,0
"450",11.9,0.69,2.8,17,-0.941608539858445,-2.3538783873816,18,1.1314021114911,-0.49429632181478,2.37954613413017,0
"451",11.9,0.69,2.8,17,-0.941608539858445,-2.3538783873816,18,1.1314021114911,-0.49429632181478,2.37954613413017,0
"452",8.4,0.53,1.8,9,-0.994252273343867,-0.884307686021104,17,1.11841491596429,0.0582689081239758,2.2082744135228,0
"453",6.8,0.03,1.7,18,-0.579818495252942,-2.47693848013882,17,1.23547147138531,-0.462035459596559,2.30258509299405,0
"454",10.4,0.63,2.8,5,-1.10866262452161,-2.47693848013882,17,1.18172719537862,-0.301105092783922,2.41591377830105,1
"455",7,0.4,1.6,21,-1.46967597005894,-2.7646205525906,46,1.25276296849537,-0.462035459596559,2.40694510831829,0
"456",11.3,0.67,5.2,6,-0.478035800943,-2.45340798272863,13,1.16938135955632,-0.371063681390832,2.59525470695687,1
"457",8.9,0.39,2.3,5,-0.527632742082372,-2.3538783873816,17,1.21491274436427,-0.544727175441672,2.33214389523559,0
"458",9.2,0.21,2.7,29,-0.462035459596559,-2.33304430047875,36,1.18784342239605,-0.544727175441672,2.26176309847379,0
"459",10.4,0.63,2.8,5,-1.10866262452161,-2.47693848013882,17,1.18172719537862,-0.301105092783922,2.41591377830105,1
"460",11.6,0.66,2.2,10,-0.544727175441672,-2.60369018577797,37,1.17865499634165,-0.562118918153541,2.19722457733622,0
"461",9.2,0.52,2.3,14,-0.843970070294529,-2.48891467118554,9,1.20896034583698,-0.49429632181478,2.42480272571829,0
"462",8.3,0.22,2.6,6,-0.486133011175619,-2.44184716032755,13,1.18172719537862,-0.49429632181478,2.23001440015921,0
"463",11,0.68,2.55,10,-1.34707364796661,-2.46510402249182,15,1.15688119679209,-0.49429632181478,2.46809953147162,0
"464",8.1,0.7,2.2,25,-0.415515443961666,-2.32278780031156,104,1.12492959698548,-0.63487827243597,2.19722457733622,0
"465",11.5,0.54,2.1,5,-1.1551826401565,-2.47693848013882,10,1.09192330051731,-0.356674943938732,2.21920348405499,0
"466",10,0.4,2.9,10,-1.23787435600162,-2.32278780031156,16,1.24703229378638,-0.0943106794712413,2.27212588550934,0
"467",10.3,0.42,2,21,-0.693147180559945,-2.67364877438488,30,1.15057202759882,-0.328504066972036,2.4423470353692,0
"468",8.8,0.45,2.6,7,-0.776528789498996,-2.7333680090865,11,1.1999647829284,-0.23572233352107,2.63905732961526,0
"469",11.4,0.69,2.1,6,-1.02165124753198,-2.40794560865187,15,1.15373158788919,-0.478035800943,2.21920348405499,0
"470",8.7,0.02,1.2,36,-0.198450938723838,-2.65926003693278,12,1.16315080980568,-0.544727175441672,2.28238238567653,0
"471",13,0.65,2.6,15,-1.13943428318836,-2.37515578582888,32,1.11514159061932,-0.49429632181478,2.36085400111802,0
"472",9.6,0.42,2.4,25,-0.616186139423817,-2.5133061243097,27,1.16315080980568,-0.342490308946776,2.43361335540045,0
"473",12.5,0.55,2.6,25,-0.994252273343867,-2.48891467118554,43,1.14740245283754,-0.198450938723838,2.34180580614733,0
"474",9.9,0.55,2.1,5,-1.04982212449868,-2.78062089393705,9,1.18172719537862,-0.23572233352107,2.36085400111802,0
"475",10.5,0.51,1.7,10,-1.27296567581289,-2.52572864430826,14,1.16315080980568,-0.116533816255952,2.24070968927596,0
"476",9.6,0.24,2.2,5,-0.385662480811985,-2.44184716032755,23,1.14422279992016,-0.510825623765991,2.32238772029023,0
"477",9.3,0.41,2,6,-1.30933331998376,-2.39689577246529,10,1.18784342239605,-0.356674943938732,2.27212588550934,0
"478",10.4,0.49,1.8,6,-1.42711635564015,-2.59026716544583,14,1.15688119679209,0.0582689081239758,2.39789527279837,0
"479",9.6,0.24,2.2,5,-0.385662480811985,-2.44184716032755,23,1.14422279992016,-0.510825623765991,2.32238772029023,0
"480",9.4,0.11,2.7,6,-0.378336440719912,-2.56394985712845,25,1.16002091679675,-0.356674943938732,2.31253542384721,0
"481",10.6,0.39,15.5,6,-1.27296567581289,-2.67364877438488,17,1.13783300182139,-0.415515443961666,2.21920348405499,0
"482",9.4,0.56,2.8,6,-1.20397280432594,-2.52572864430826,11,1.14740245283754,-0.083381608939051,2.45958884180371,1
"483",10.6,0.59,2.2,6,-1.02165124753198,-1.88387475813586,12,1.11185751541813,0.048790164169432,2.24070968927596,0
"484",10.6,0.6,2.2,7,-1.02165124753198,-1.88387475813586,11,1.11185751541813,0.0582689081239758,2.24070968927596,0
"485",10.6,0.68,4.1,6,-0.82098055206983,-2.17155683058764,18,1.11841491596429,-0.415515443961666,2.59525470695687,0
"486",10.2,0.39,1.9,6,-0.400477566597125,-2.91877123241786,11,1.15373158788919,-0.755022584278033,2.30258509299405,0
"487",10.2,0.39,1.9,6,-0.400477566597125,-2.91877123241786,11,1.15373158788919,-0.755022584278033,2.30258509299405,0
"488",10.2,0.36,1.8,5,-0.438504962186365,-2.93746336543002,9,1.15373158788919,-0.867500567704723,2.30258509299405,0
"489",11.6,0.55,2.8,35,-1.13943428318836,-2.5133061243097,32,1.1999647829284,-0.083381608939051,2.37954613413017,1
"490",9.3,0.4,2.6,10,-0.941608539858445,-2.61729583783375,16,1.20597080698861,-0.287682072451781,2.32238772029023,0
"491",9.3,0.27,2.8,24,-0.25489224962879,-2.55104645229255,32,1.19694818938897,-0.400477566597125,2.36085400111802,0
"492",9.2,0.5,2.5,12,-0.891598119283784,-2.90042209374967,13,1.20597080698861,-0.23572233352107,2.58776403522771,1
"493",8.9,0.51,2.6,13,-0.916290731874155,-2.95651156040071,14,1.1999647829284,-0.105360515657826,2.59525470695687,1
"494",8.7,0.31,3,23,-0.371063681390832,-2.45340798272863,58,1.24703229378638,-0.301105092783922,2.45100509811232,0
"495",6.5,0.23,8.3,28,-0.941608539858445,-2.97592964625781,63,1.23547147138531,-0.59783700075562,2.4932054526027,0
"496",10.7,0.53,2.6,5,-1.04982212449868,-2.65926003693278,11,1.14740245283754,-0.430782916092454,2.39789527279837,1
"497",7.8,0.25,1.9,14,-0.653926467406664,-2.5133061243097,24,1.23256026117785,-0.430782916092454,2.19722457733622,0
"498",7.2,0.32,2.5,43,-1.07880966137193,-2.40794560865187,70,1.1999647829284,-0.23572233352107,2.40694510831829,0
"499",10.7,0.53,2.6,5,-1.04982212449868,-2.65926003693278,11,1.14740245283754,-0.430782916092454,2.39789527279837,1
"500",8.7,0.31,3,23,-0.371063681390832,-2.45340798272863,58,1.24703229378638,-0.301105092783922,2.45100509811232,0
"501",7.8,0.25,1.9,14,-0.653926467406664,-2.5133061243097,24,1.23256026117785,-0.430782916092454,2.19722457733622,0
"502",10.4,0.73,6.55,38,-0.82098055206983,-2.60369018577797,38,1.15373158788919,-0.162518929497775,2.484906649788,1
"503",10.4,0.73,6.55,38,-0.82098055206983,-2.60369018577797,38,1.15373158788919,-0.162518929497775,2.484906649788,1
"504",10.5,0.47,1.9,6,-1.34707364796661,-2.55104645229255,18,1.15688119679209,0.0392207131532813,2.3887627892351,1
"505",10.5,0.42,1.8,6,-1.42711635564015,-2.56394985712845,16,1.16627093714192,0.048790164169432,2.37954613413017,1
"506",10.2,0.63,2.9,10,-0.713349887877465,-2.63108915996608,16,1.15057202759882,-0.2484613592985,2.52572864430826,1
"507",10.4,0.46,1.8,6,-1.42711635564015,-2.59026716544583,15,1.17865499634165,0.0198026272961797,2.37954613413017,1
"508",11.2,0.55,2.3,6,-0.400477566597125,-2.47693848013882,7,1.15373158788919,-0.342490308946776,2.2512917986065,0
"509",10,0.31,2.2,26,-0.527632742082372,-2.40794560865187,36,1.15688119679209,-0.462035459596559,2.32238772029023,0
"510",13.3,0.75,2.8,23,-1.23787435600162,-2.47693848013882,20,1.11185751541813,-0.385662480811985,2.43361335540045,1
"511",12.4,0.49,4.6,19,-0.867500567704723,-2.61729583783375,24,1.10525683138678,-0.49429632181478,2.2512917986065,0
"512",10,0.31,2.2,26,-0.527632742082372,-2.40794560865187,36,1.15688119679209,-0.462035459596559,2.32238772029023,0
"513",10.7,0.48,2.1,15,-0.916290731874155,-2.07944154167984,34,1.10856261952128,-0.210721031315653,2.27212588550934,0
"514",10.5,0.64,2.4,6,-0.673344553263766,-2.23492644452023,9,1.12817109090965,-0.415515443961666,2.46809953147162,1
"515",10.5,0.64,2.4,6,-0.673344553263766,-2.23492644452023,9,1.12817109090965,-0.415515443961666,2.46809953147162,1
"516",8.5,0.49,6.1,34,-0.423120043346885,-2.10373423424888,117,1.19694818938897,0.131028262406404,2.23001440015921,0
"517",12.5,0.49,4.3,5,-0.510825623765991,-2.30258509299405,9,1.17865499634165,-0.301105092783922,2.47653840011748,0
"518",10.4,0.49,2.1,5,-0.49429632181478,-1.6094379124341,11,1.15057202759882,-0.462035459596559,2.12823170584927,0
"519",10.9,0.49,2.8,11,-1.56064774826467,-2.43041846450393,21,1.16938135955632,-0.385662480811985,2.45958884180371,0
"520",7.3,0.49,2.5,39,-1.00785792539965,-2.43041846450393,67,1.21194097397511,-0.2484613592985,2.39789527279837,0
"521",9.8,0.49,2.7,15,-1.38629436111989,-2.43041846450393,18,1.22964055107451,-0.105360515657826,2.30258509299405,0
"522",7.6,0.49,2,16,-0.891598119283784,-2.43041846450393,27,1.24703229378638,-0.446287102628419,2.2082744135228,0
"523",8.2,0.49,2.3,47,-0.941608539858445,-2.31263542884755,86,1.21787570949493,-0.0100503358535015,2.28238238567653,0
"524",9.3,0.49,2.5,38,-0.916290731874155,-2.46510402249182,104,1.16938135955632,-0.59783700075562,2.24070968927596,0
"525",9.2,0.49,2.4,23,-0.843970070294529,-2.45340798272863,93,1.17248213723457,-0.446287102628419,2.2512917986065,0
"526",10.4,0.24,2.8,29,-0.446287102628419,-2.25379492882461,24,1.17557332980424,-0.400477566597125,2.29253475714054,0
"527",7.3,0.49,2.5,39,-1.00785792539965,-2.43041846450393,67,1.21194097397511,-0.2484613592985,2.39789527279837,0
"528",7,0.49,2.5,33,-0.967584026261706,-2.33304430047875,52,1.22082992139236,-0.261364764134408,2.43361335540045,0
"529",8.2,0.49,2.6,32,-0.867500567704723,-2.47693848013882,23,1.20597080698861,-0.287682072451781,2.16332302566054,0
"530",9.9,0.24,2.4,6,-0.462035459596559,-2.56394985712845,27,1.12817109090965,-0.562118918153541,2.24070968927596,0
"531",9.1,0.24,2.1,1,-1.51412773262978,-2.55104645229255,27,1.22671229129543,-0.139262067333508,2.33214389523559,0
"532",11.9,0.49,2.7,12,-0.967584026261706,-2.32278780031156,30,1.15057202759882,-0.49429632181478,2.33214389523559,0
"533",11.9,0.49,2.7,12,-0.967584026261706,-2.32278780031156,30,1.15057202759882,-0.49429632181478,2.33214389523559,0
"534",10.3,0.24,2.1,15,-1.30933331998376,-2.63108915996608,18,1.16938135955632,-0.415515443961666,2.54944517092557,0
"535",10,0.24,2.7,13,-0.7339691750802,-2.28278246569787,19,1.18784342239605,-0.579818495252942,2.30258509299405,0
"536",9.1,0.24,2.1,1,-1.51412773262978,-2.55104645229255,27,1.22671229129543,-0.139262067333508,2.33214389523559,0
"537",9.9,0.24,2.4,6,-0.462035459596559,-2.56394985712845,27,1.12817109090965,-0.562118918153541,2.24070968927596,0
"538",8.1,0.24,2.1,5,-0.192371892647456,-2.47693848013882,8,1.21491274436427,-0.261364764134408,2.37024374146786,0
"539",12.9,0.49,5.8,5,-1.04982212449868,-2.71810053695571,30,1.16315080980568,-0.415515443961666,2.484906649788,1
"540",11.2,0.74,5.15,5,-0.693147180559945,-2.30258509299405,12,1.16938135955632,-0.478035800943,2.41591377830105,0
"541",9.2,0.24,3.3,20,-0.527632742082372,-2.29263476214088,27,1.18172719537862,-0.400477566597125,2.26176309847379,0
"542",9.5,0.49,6.3,5,-0.776528789498996,-2.74887219562247,12,1.16627093714192,-0.3147107448397,2.39789527279837,0
"543",9.3,0.24,2.1,5,-0.335472736288129,-2.65926003693278,15,1.13783300182139,-0.527632742082372,2.29253475714054,0
"544",11.2,0.24,2.5,16,-0.415515443961666,-2.46510402249182,37,1.11841491596429,-0.328504066972036,2.39789527279837,0
"545",14.3,0.74,1.8,6,-1.17118298150295,-2.59026716544583,9,1.05082162483176,-0.23572233352107,2.12823170584927,0
"546",9.1,0.49,2.6,38,-0.755022584278033,-2.36446049671213,68,1.12492959698548,-0.527632742082372,2.2082744135228,0
"547",7.5,0.24,2,10,-0.59783700075562,-2.55104645229255,18,1.23837423104327,-0.2484613592985,2.2512917986065,0
"548",10.6,0.49,2.5,6,-1.17118298150295,-2.70306265959117,15,1.18172719537862,-0.150822889734584,2.37024374146786,0
"549",12.4,0.49,2.6,27,-1.04982212449868,-2.53830742651512,42,1.13783300182139,-0.287682072451781,2.34180580614733,0
"550",9,0.49,1.9,6,-0.63487827243597,-1.76609172247948,19,1.18478998490916,-0.49429632181478,2.24070968927596,0
"551",6.8,0.01,2.1,9,-0.673344553263766,-2.60369018577797,16,1.20297230399235,-0.579818495252942,2.2512917986065,0
"552",9.4,0.24,2.8,14,-0.843970070294529,-2.3859667019331,31,1.16002091679675,-0.3147107448397,2.30258509299405,0
"553",9.5,0.24,2.7,14,-0.776528789498996,-2.3859667019331,30,1.13783300182139,-0.301105092783922,2.30258509299405,0
"554",5,0.24,1.6,32,0.0392207131532813,-2.99573227355399,64,1.31908561142644,-0.478035800943,2.4423470353692,0
"555",15.5,0.49,4.2,10,-0.438504962186365,-2.3538783873816,13,1.07158361628019,-0.301105092783922,2.40694510831829,0
"556",15.5,0.49,4.2,10,-0.438504962186365,-2.3538783873816,13,1.07158361628019,-0.301105092783922,2.40694510831829,0
"557",10.9,0.49,4.6,10,-0.63487827243597,-2.13707065451647,7,1.12167756159911,-0.579818495252942,2.45958884180371,0
"558",15.6,0.49,4.2,10,-0.438504962186365,-2.3538783873816,13,1.07158361628019,-0.301105092783922,2.40694510831829,0
"559",10.9,0.49,4.6,10,-0.63487827243597,-2.13707065451647,7,1.12167756159911,-0.579818495252942,2.45958884180371,0
"560",13,0.49,4.3,6,-0.755022584278033,-2.46510402249182,41,1.19392246847243,-0.385662480811985,2.54160199346455,0
"561",12.7,0.49,2.8,5,-0.510825623765991,-2.59026716544583,14,1.14422279992016,-0.562118918153541,2.43361335540045,0
"562",9,0.49,2.4,26,-0.82098055206983,-2.55104645229255,95,1.17248213723457,-0.544727175441672,2.21920348405499,0
"563",9,0.49,2.9,41,-0.616186139423817,-2.36446049671213,69,1.12492959698548,-0.49429632181478,2.21920348405499,0
"564",7.6,0.49,2.7,25,-1.23787435600162,-2.3859667019331,35,1.19694818938897,-0.49429632181478,2.31253542384721,0
"565",13,0.49,4.3,6,-0.755022584278033,-2.46510402249182,41,1.19392246847243,-0.385662480811985,2.54160199346455,0
"566",12.7,0.49,2.8,5,-0.510825623765991,-2.59026716544583,14,1.14422279992016,-0.562118918153541,2.43361335540045,0
"567",8.7,0.24,2.5,5,-0.356674943938732,-1.48722027970985,10,1.1999647829284,-0.510825623765991,2.19722457733622,0
"568",8.7,0.24,2.5,5,-0.356674943938732,-1.48722027970985,10,1.1999647829284,-0.510825623765991,2.19722457733622,0
"569",9.8,0.49,2.6,5,-0.693147180559945,-1.38629436111989,15,1.19694818938897,-0.23572233352107,2.37024374146786,0
"570",6.2,0.24,2.2,19,-1.02165124753198,-2.3538783873816,23,1.27256559579155,-0.562118918153541,2.45958884180371,0
"571",11.5,0.49,3.3,10,-1.04982212449868,-2.65926003693278,27,1.1999647829284,-0.0943106794712413,2.39789527279837,0
"572",6.2,0.24,2.2,19,-1.02165124753198,-2.3538783873816,23,1.27256559579155,-0.562118918153541,2.45958884180371,0
"573",10.2,0.49,2.4,10,-1.42711635564015,-2.59026716544583,18,1.14422279992016,-0.49429632181478,2.34180580614733,0
"574",10.5,0.49,2.1,14,-0.527632742082372,-2.65926003693278,33,1.19392246847243,-0.579818495252942,2.26176309847379,0
"575",10.6,0.49,3.2,20,-1.07880966137193,-2.55104645229255,58,1.16002091679675,-0.356674943938732,2.30258509299405,0
"576",12.3,0.49,3.1,28,-1.30933331998376,-2.53830742651512,18,1.16315080980568,-0.22314355131421,2.32238772029023,0
"577",9.9,0.24,2.3,6,-0.693147180559945,-2.2730262907525,8,1.20597080698861,-0.653926467406664,2.30258509299405,0
"578",8.8,0.49,2.8,18,-0.82098055206983,-2.48891467118554,93,1.19392246847243,-0.510825623765991,2.2512917986065,0
"579",8.8,0.49,2.9,17,-0.755022584278033,-2.46510402249182,93,1.19088756477728,-0.510825623765991,2.28238238567653,0
"580",10.6,0.49,2.2,18,-1.17118298150295,-2.7646205525906,22,1.14422279992016,-0.673344553263766,2.28238238567653,0
"581",12.3,0.49,2.2,5,-0.693147180559945,-2.41911890925,9,1.16002091679675,-0.82098055206983,2.26176309847379,0
"582",12.3,0.49,2.2,5,-0.693147180559945,-2.41911890925,9,1.16002091679675,-0.82098055206983,2.26176309847379,0
"583",11.7,0.49,2.2,5,-0.713349887877465,-2.48891467118554,10,1.16002091679675,-0.843970070294529,2.21920348405499,0
"584",12,0.49,1.9,10,-1.27296567581289,-2.60369018577797,11,1.09192330051731,-0.415515443961666,2.29253475714054,1
"585",11.8,0.49,3.4,54,-1.10866262452161,-2.37515578582888,26,1.19392246847243,-0.27443684570176,2.37024374146786,1
"586",7.6,0.24,2.4,8,-0.673344553263766,-2.39689577246529,30,1.24415459395877,-0.415515443961666,2.26176309847379,0
"587",11.1,0.49,2.7,16,-1.17118298150295,-2.36446049671213,31,1.13783300182139,0.0198026272961797,2.36085400111802,1
"588",7.3,0.24,1.9,18,-0.3147107448397,-2.22562405185792,84,1.18172719537862,-0.527632742082372,2.23001440015921,0
"589",5,0.24,2,19,-0.867500567704723,-2.81341071676004,31,1.31372366828506,-0.301105092783922,2.63905732961526,1
"590",10.2,0.49,2.6,5,-1.23787435600162,-2.83021783507642,8,1.11514159061932,-0.301105092783922,2.35137525716348,1
"591",9,0.49,2.6,21,-0.798507696217772,-2.47693848013882,54,1.20896034583698,-0.562118918153541,2.27212588550934,0
"592",6.6,0.49,1.7,23,-0.941608539858445,-2.65926003693278,126,1.13783300182139,-0.693147180559945,2.4423470353692,0
"593",9,0.49,2.6,21,-0.798507696217772,-2.47693848013882,54,1.20896034583698,-0.562118918153541,2.27212588550934,0
"594",9.9,0.58,3.5,9,-0.713349887877465,-2.36446049671213,34,1.19088756477728,-0.544727175441672,2.19722457733622,0
"595",7.9,0.17,2.6,20,-0.328504066972036,-2.3434070875143,18,1.22377543162212,-0.63487827243597,2.2512917986065,0
"596",8.9,0.41,7.9,30,-0.519193873436507,-2.45340798272863,79,1.18478998490916,-0.562118918153541,2.23001440015921,0
"597",12.4,0.51,2,6,-0.916290731874155,-2.83021783507642,18,1.11185751541813,-0.510825623765991,2.23001440015921,0
"598",11.9,0.58,1.9,5,-0.544727175441672,-2.64507540194082,13,1.12817109090965,-0.462035459596559,2.30258509299405,0
"599",8.5,0.18,2.1,5,-0.536143431750281,-2.55104645229255,25,1.16315080980568,-0.7339691750802,2.28238238567653,0
"600",12.7,0.45,2.3,11,-0.527632742082372,-2.50103603171788,11,1.09861228866811,-0.356674943938732,2.23001440015921,0
"601",8.2,0.27,2.1,7,-0.0888312137066157,-2.43041846450393,16,1.18172719537862,-0.755022584278033,2.30258509299405,0
"602",13.2,0.52,2.2,12,-0.776528789498996,-2.64507540194082,23,1.1314021114911,-0.579818495252942,2.19722457733622,0
"603",7.7,0,2.6,6,-0.180323554131282,-2.5133061243097,8,1.19392246847243,-0.653926467406664,2.23001440015921,0
"604",13.2,0.52,2.2,12,-0.776528789498996,-2.64507540194082,23,1.1314021114911,-0.579818495252942,2.19722457733622,0
"605",8.3,0.13,2.9,14,-0.544727175441672,-2.3434070875143,49,1.15373158788919,-0.478035800943,2.2082744135228,0
"606",8.3,0.13,2.6,6,-0.510825623765991,-2.46510402249182,18,1.19694818938897,-0.527632742082372,2.21920348405499,0
"607",9.4,0.48,4.6,10,-0.891598119283784,-2.63108915996608,10,1.20597080698861,-0.23572233352107,2.50143595173921,1
"608",8.8,0.41,3.3,26,-0.7339691750802,-2.3859667019331,26,1.19694818938897,-0.63487827243597,2.35137525716348,0
"609",10.1,0.37,5.1,11,-0.430782916092454,-2.20727491318972,54,1.1999647829284,-0.446287102628419,2.34180580614733,0
"610",6.3,0.19,3.2,15,-1.02165124753198,-2.59026716544583,24,1.26976054486394,-0.653926467406664,2.54160199346455,0
"611",8.8,0.54,2.5,25,-1.42711635564015,-2.48891467118554,32,1.22082992139236,-0.616186139423817,2.21920348405499,0
"612",13.2,0.55,2.7,5,-0.967584026261706,-2.5133061243097,11,1.09192330051731,-0.616186139423817,2.24070968927596,0
"613",7.5,0,2.4,18,-0.446287102628419,-2.56394985712845,11,1.1999647829284,-0.510825623765991,2.30258509299405,0
"614",8.2,0.38,1.5,10,-0.941608539858445,-2.84731226843572,19,1.18172719537862,-0.301105092783922,2.28238238567653,0
"615",9.2,0.18,2.2,10,-0.281037529733112,-1.91054300521802,93,1.05431202977153,0.307484699747961,2.32238772029023,0
"616",9.6,0.5,2.3,28,-0.510825623765991,-2.53830742651512,43,1.25276296849537,-0.562118918153541,2.27212588550934,0
"617",9.6,0.5,2.3,28,-0.510825623765991,-2.53830742651512,43,1.25276296849537,-0.562118918153541,2.27212588550934,0
